id,income,age,score,icc,rate,total_debt,amount_to_be_lend,F,M,FAMILIA,PROPIO,RENTADO,Empleado,Negocio propio,Retirado,Licenciatura,Posgrado,Preparatoria,CASADO,DIVORCIADO,SEPARADO,SOLTERO,UNION_LIBRE,VIUDO,APPROVED,REJECTED
3075,16000.0,30.0,705,6,20,55000,55000.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3073,4500.0,27.0,629,7,20,6304,6304.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3051,15500.0,25.0,690,7,20,21000,21000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3047,7000.0,25.0,708,9,20,21671,21671.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3037,19850.0,26.0,670,8,20,13000,13000.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3036,30000.0,41.0,649,7,20,72000,72000.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3030,12000.0,29.0,684,7,20,30000,30000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3029,21000.0,31.0,697,8,20,69000,69000.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3025,20000.0,26.0,671,7,20,30000,30000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3022,10000.0,23.0,695,7,20,51000,51000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3019,15675.0,27.0,666,6,20,8000,8000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3014,35000.0,34.0,671,7,20,60000,60000.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3008,12000.0,28.0,692,5,20,23700,23700.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2995,15000.0,29.0,663,4,20,33000,33000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2985,20000.0,23.0,664,6,20,38000,38000.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2984,8000.0,29.0,679,6,20,10700,10700.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2983,38000.0,32.0,628,5,20,50570,50570.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2973,17000.0,26.0,642,4,20,35000,35000.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2960,15000.0,33.0,690,1,20,37700,37700.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2959,19000.0,28.0,668,4,20,40513,40513.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2955,10000.0,33.0,707,8,20,26360,26360.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2954,25000.0,30.0,709,6,20,35000,35000.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2945,21330.0,26.0,656,4,20,21646,21646.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2940,16000.0,33.0,695,6,20,63387,63387.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2938,30000.0,30.0,691,7,20,9300,9300.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2931,20000.0,32.0,648,4,20,79000,79000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2929,8000.0,34.0,685,7,20,14592,14592.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2927,40000.0,37.0,680,8,20,173007,173007.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2926,23500.0,24.0,637,4,20,20000,20000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2923,42000.0,26.0,703,8,20,63000,63000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2921,16000.0,47.0,688,9,20,40414,40414.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2918,15000.0,31.0,697,7,20,34002,34002.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2908,10000.0,24.0,634,7,20,32884,32884.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2906,3800.0,26.0,637,4,20,9900,9900.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2905,7651.0,28.0,657,4,20,9478,9478.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2901,11000.0,32.0,691,7,20,78000,78000.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2897,28000.0,28.0,664,6,20,33500,33500.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2892,9000.0,29.0,671,3,20,14000,14000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2888,7000.0,34.0,701,7,20,14350,14350.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2882,43000.0,40.0,679,6,20,38000,38000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2880,2500.0,26.0,684,7,20,6000,6000.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2877,25000.0,25.0,723,9,20,50000,50000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2871,20000.0,28.0,713,8,20,30000,30000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2868,25000.0,25.0,668,7,20,25000,25000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2865,22000.0,49.0,691,9,20,18000,18000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2847,39000.0,25.0,686,8,20,30000,30000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2845,25000.0,25.0,723,9,20,35000,35000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2844,20000.0,28.0,715,8,20,20000,20000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2839,20000.0,43.0,696,8,20,40000,40000.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2836,18000.0,45.0,650,5,20,42000,42000.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2834,30000.0,39.0,643,6,20,15000,15000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2826,15000.0,53.0,703,8,20,13000,13000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2819,16000.0,44.0,673,7,20,89000,89000.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2801,14200.0,27.0,633,5,20,39952,39952.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2762,27000.0,38.0,637,5,20,15990,15990.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2750,12500.0,26.0,714,8,20,23277,23277.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2735,34000.0,29.0,701,6,20,53040,53040.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2731,28000.0,38.0,686,5,20,18500,18500.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2730,20000.0,35.0,716,8,20,25294,25294.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2708,15000.0,25.0,692,8,20,22533,22533.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2701,14000.0,30.0,690,8,20,29551,29551.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2656,10000.0,32.0,667,4,20,25000,25000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2627,18000.0,43.0,625,5,20,32500,32500.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2623,26000.0,46.0,681,5,20,105000,105000.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2608,30000.0,30.0,677,7,20,60000,60000.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2562,,27.0,651,8,20,14256,14256.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2551,,25.0,723,9,20,32000,32000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2539,,39.0,710,8,20,59130,59130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2523,,25.0,717,9,20,30000,30000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2515,,29.0,670,7,20,22000,22000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2473,,38.0,632,6,20,23557,23557.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2471,,28.0,678,8,20,25600,25600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2434,,26.0,637,5,20,32000,32000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2432,,25.0,669,7,20,22848,22848.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2422,,24.0,687,7,20,39500,39500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2396,,31.0,697,5,20,33099,33099.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2377,,27.0,684,7,20,23354,23354.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2357,,41.0,641,7,20,21000,21000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2351,,29.0,677,6,20,6000,6000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2335,,40.0,680,6,20,25000,25000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2330,,30.0,642,4,20,12200,12200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2307,,28.0,726,8,20,50000,50000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2270,,25.0,697,7,20,70000,70000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2241,,55.0,714,7,20,16976,16976.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2206,,37.0,648,6,20,129008,129008.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201,,30.0,654,5,20,38000,38000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2190,,29.0,668,8,20,35000,35000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2187,,35.0,676,7,20,60000,60000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2184,,46.0,651,6,20,17615,17615.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2063,,35.0,653,8,20,60000,60000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1955,,31.0,655,8,20,30230,30230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1833,,30.0,683,9,20,8000,8000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1814,,34.0,668,8,20,25414,25414.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1803,,30.0,638,6,20,30000,30000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1759,,29.0,652,9,20,7940,7940.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1721,,58.0,676,8,20,22600,22600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1714,,38.0,649,6,20,11849,11849.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1707,,42.0,661,7,20,62000,62000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700,,32.0,626,6,20,16911,16911.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1694,,35.0,685,8,20,6000,6000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1681,,58.0,673,8,20,38680,38680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1645,,30.0,664,8,20,28000,28000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1631,,42.0,632,5,20,69000,69000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1623,,49.0,710,9,20,16000,16000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1608,,,629,7,20,150000,150000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1602,,36.0,683,5,20,117000,117000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1543,,30.0,690,4,20,31614,31614.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1542,,41.0,655,5,20,23307,23307.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1534,,52.0,644,7,20,91297,91297.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1532,,55.0,663,6,20,9675,9675.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1519,,28.0,669,8,20,60000,60000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1512,,36.0,638,3,20,16500,16500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1498,,48.0,679,9,20,21370,21370.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1486,,27.0,646,6,20,45000,45000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1485,,33.0,637,7,20,50000,50000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1478,,41.0,645,7,20,10000,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1459,,35.0,633,7,20,16872,16872.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1454,,41.0,664,7,20,57478,57478.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1445,,44.0,663,7,20,9000,9000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1439,,36.0,685,7,20,156000,156000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1426,,29.0,702,8,20,108000,108000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1402,,51.0,682,8,20,32863,32863.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1188,,28.0,651,4,20,103000,103000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1168,,52.0,695,7,20,27000,27000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1159,,29.0,705,8,20,14431,14431.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1154,,25.0,700,8,20,14431,14431.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1149,,29.0,659,8,20,9045,9045.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1115,,27.0,682,7,20,19000,19000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1103,,29.0,686,8,20,14781,14781.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1089,,39.0,700,9,20,30000,30000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1084,,54.0,664,7,20,10000,10000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1068,,47.0,687,3,20,9000,9000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1059,,27.0,690,5,20,22174,22174.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1047,,36.0,720,9,20,159000,159000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1038,,33.0,689,6,20,18532,18532.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
982,,31.0,687,8,20,27227,27227.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
962,,32.0,653,7,20,18000,18000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
945,,26.0,695,8,20,23000,23000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
929,,35.0,693,8,20,65804,65804.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
925,,31.0,703,7,20,29500,29500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
787,,26.0,686,6,20,13200,13200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,,29.0,692,8,20,30866,30866.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,,34.0,705,8,20,42700,42700.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
